2025-01-10 07:20:35,236 - INFO - Epoch 24, Validation Loss: 0.9163, Validation Metrics: {'accuracy': 0.7009694258016406, 'f1_weighted': 0.7023351435411542, 'f1_macro': 0.6889812271726806, 'f1_micro': 0.7009694258016406}
2025-01-10 07:20:36,302 - INFO - Epoch 25, Training Loss: 0.0553, Metrics: {'accuracy': 0.9981412639405205, 'f1_weighted': 0.9981404255115027, 'f1_macro': 0.9974636757813695, 'f1_micro': 0.9981412639405205}
2025-01-10 07:20:36,823 - INFO - Epoch 25, Validation Loss: 0.9231, Validation Metrics: {'accuracy': 0.6987322893363161, 'f1_weighted': 0.7004444928372927, 'f1_macro': 0.6861072116288554, 'f1_micro': 0.6987322893363161}
2025-01-10 07:20:37,879 - INFO - Epoch 26, Training Loss: 0.0529, Metrics: {'accuracy': 0.9986059479553904, 'f1_weighted': 0.9986065796400063, 'f1_macro': 0.998245429980165, 'f1_micro': 0.9986059479553904}
2025-01-10 07:20:38,387 - INFO - Epoch 26, Validation Loss: 0.9053, Validation Metrics: {'accuracy': 0.7039522744220731, 'f1_weighted': 0.705723539270869, 'f1_macro': 0.6920850896513491, 'f1_micro': 0.7039522744220731}
2025-01-10 07:20:39,462 - INFO - Epoch 27, Training Loss: 0.0496, Metrics: {'accuracy': 0.9990706319702602, 'f1_weighted': 0.999070109531481, 'f1_macro': 0.999286377103038, 'f1_micro': 0.9990706319702602}
2025-01-10 07:20:39,981 - INFO - Epoch 27, Validation Loss: 0.9228, Validation Metrics: {'accuracy': 0.697986577181208, 'f1_weighted': 0.7001684987047924, 'f1_macro': 0.6867032343661552, 'f1_micro': 0.697986577181208}
2025-01-10 07:20:41,042 - INFO - Epoch 28, Training Loss: 0.0503, Metrics: {'accuracy': 0.9986059479553904, 'f1_weighted': 0.9986050283829543, 'f1_macro': 0.9978614385892615, 'f1_micro': 0.9986059479553904}
2025-01-10 07:20:41,531 - INFO - Epoch 28, Validation Loss: 0.9024, Validation Metrics: {'accuracy': 0.7039522744220731, 'f1_weighted': 0.7060300504205266, 'f1_macro': 0.6939405658596779, 'f1_micro': 0.7039522744220731}
2025-01-10 07:20:42,580 - INFO - Epoch 29, Training Loss: 0.0528, Metrics: {'accuracy': 0.9990706319702602, 'f1_weighted': 0.9990708041468677, 'f1_macro': 0.9986487063366554, 'f1_micro': 0.9990706319702602}
2025-01-10 07:20:43,081 - INFO - Epoch 29, Validation Loss: 0.9302, Validation Metrics: {'accuracy': 0.697986577181208, 'f1_weighted': 0.7007191678317921, 'f1_macro': 0.686572360617572, 'f1_micro': 0.697986577181208}
2025-01-10 07:20:44,106 - INFO - Epoch 30, Training Loss: 0.0516, Metrics: {'accuracy': 0.9986059479553904, 'f1_weighted': 0.9986049848514489, 'f1_macro': 0.9978613744378785, 'f1_micro': 0.9986059479553904}
2025-01-10 07:20:44,597 - INFO - Epoch 30, Validation Loss: 0.9372, Validation Metrics: {'accuracy': 0.6927665920954511, 'f1_weighted': 0.69334916608984, 'f1_macro': 0.6790989897494675, 'f1_micro': 0.6927665920954511}
2025-01-10 08:07:02,726 - INFO - Epoch 1, Training Loss: 1.1150, Metrics: {'accuracy': 0.5381040892193308, 'f1_weighted': 0.5346326402546986, 'f1_macro': 0.517919794181767, 'f1_micro': 0.5381040892193308}
2025-01-10 08:07:03,291 - INFO - Epoch 1, Validation Loss: 1.1447, Validation Metrics: {'accuracy': 0.5160328113348247, 'f1_weighted': 0.47832597975241276, 'f1_macro': 0.48224038962323545, 'f1_micro': 0.5160328113348247}
2025-01-10 08:07:04,439 - INFO - Epoch 2, Training Loss: 0.6823, Metrics: {'accuracy': 0.762546468401487, 'f1_weighted': 0.7615448507091245, 'f1_macro': 0.739507778845968, 'f1_micro': 0.762546468401487}
2025-01-10 08:07:04,955 - INFO - Epoch 2, Validation Loss: 0.9778, Validation Metrics: {'accuracy': 0.6442953020134228, 'f1_weighted': 0.6239558129260515, 'f1_macro': 0.585217210189348, 'f1_micro': 0.6442953020134228}
2025-01-10 08:07:06,046 - INFO - Epoch 3, Training Loss: 0.5314, Metrics: {'accuracy': 0.8220260223048327, 'f1_weighted': 0.8218619493381338, 'f1_macro': 0.8000578944850977, 'f1_micro': 0.8220260223048327}
2025-01-10 08:07:06,567 - INFO - Epoch 3, Validation Loss: 0.9592, Validation Metrics: {'accuracy': 0.6174496644295302, 'f1_weighted': 0.6071875837345614, 'f1_macro': 0.5917356315526809, 'f1_micro': 0.6174496644295302}
2025-01-10 08:07:07,624 - INFO - Epoch 4, Training Loss: 0.4242, Metrics: {'accuracy': 0.8819702602230484, 'f1_weighted': 0.8815645092010295, 'f1_macro': 0.8660998080499624, 'f1_micro': 0.8819702602230484}
2025-01-10 08:07:08,158 - INFO - Epoch 4, Validation Loss: 1.4452, Validation Metrics: {'accuracy': 0.4936614466815809, 'f1_weighted': 0.4532568916493786, 'f1_macro': 0.4578764469079132, 'f1_micro': 0.4936614466815809}
2025-01-10 08:07:09,287 - INFO - Epoch 5, Training Loss: 0.3460, Metrics: {'accuracy': 0.9131040892193308, 'f1_weighted': 0.9124631733717726, 'f1_macro': 0.8977479920298745, 'f1_micro': 0.9131040892193308}
2025-01-10 08:07:09,814 - INFO - Epoch 5, Validation Loss: 1.0719, Validation Metrics: {'accuracy': 0.5853840417598807, 'f1_weighted': 0.5503614229054696, 'f1_macro': 0.5542096221113513, 'f1_micro': 0.5853840417598807}
2025-01-10 08:07:10,923 - INFO - Epoch 6, Training Loss: 0.2991, Metrics: {'accuracy': 0.9247211895910781, 'f1_weighted': 0.9245447091135951, 'f1_macro': 0.9071356762476879, 'f1_micro': 0.9247211895910781}
2025-01-10 08:07:11,439 - INFO - Epoch 6, Validation Loss: 0.9074, Validation Metrics: {'accuracy': 0.6674123788217748, 'f1_weighted': 0.6631028134799998, 'f1_macro': 0.6502512269656273, 'f1_micro': 0.6674123788217748}
2025-01-10 08:07:12,752 - INFO - Epoch 7, Training Loss: 0.2542, Metrics: {'accuracy': 0.9442379182156134, 'f1_weighted': 0.9440995132549467, 'f1_macro': 0.9334731559890064, 'f1_micro': 0.9442379182156134}
